word,freq
さくふう,2697
かぶけん,2696
ていさつ,2696
まいかー,2696
さながら,2695
でいけあ,2695
ししゅう,2694
ふじゅん,2693
ゆうかい,2691
くいこむ,2689
ふていき,2688
とびたつ,2687
しゅくば,2686
かいろう,2685
かいわい,2685
すちーる,2685
とうばつ,2685
ばっふぁ,2685
あだると,2683
しょせつ,2683
もんどう,2682
すぎさる,2682
じょーく,2682
おりこみ,2679
ししょく,2678
なりたち,2678
しろあと,2677
たいまー,2677
まっくろ,2677
すてーき,2676
ふちゃく,2676
ゆうめし,2676
げんさん,2674
ごぎょう,2672
たなばた,2671
せいえん,2670
かいまく,2670
てんらく,2668
うりだす,2665
おんどく,2664
しゃせつ,2662
びりょく,2661
せいてつ,2660
べつだん,2660
ごろごろ,2657
でぃなー,2656
ばかげる,2656
かえせる,2655
すたみな,2655
なかゆび,2655
しゅつど,2654
やまおく,2654
ごうかい,2653
かんえい,2649
ぐーんと,2649
とうろう,2642
あしとり,2642
うつむく,2640
がんたん,2638
えんそく,2637
ばいあす,2637
おりあい,2632
わきでる,2632
べつじん,2630
ろうはい,2628
さかぐら,2627
よこばい,2627
あらすじ,2624
くみこみ,2622
ばんぱく,2617
こうだん,2615
かけひき,2614
さんばし,2614
つうふう,2613
ひきぬく,2613
やくがく,2612
かんぱい,2611
しんかぶ,2611
とれーる,2611
りんごく,2611
かんざい,2609
あいよう,2608
あわもり,2607
こうこつ,2607
にこたえ,2607
れいかん,2606
ぜんにん,2604
こっけい,2601
ごきぶり,2601
しおみず,2599
うらぎり,2598
すいとう,2598
やすらか,2596
すいてき,2596
しゅすい,2596
あさゆう,2595
てんぽう,2595
そうしゃ,2594
ちらっと,2593
かりかえ,2592
しょうじ,2592
せんぱつ,2591
へんたい,2591
べんじょ,2588
せばめる,2586
こーらす,2585
おおゆき,2584
かきとめ,2584
あいこく,2583
ぐっすり,2581
こうぜん,2581
れってる,2579
ころがす,2578
ぼんやり,2578
そうねん,2576
みぎうで,2576
てんくう,2575
うわのせ,2574
しゃれる,2574
やみくも,2574
ねんばん,2572
わりふる,2572
めんぜい,2570
くらんく,2568
やむなく,2567
ざいにん,2566
ひやみず,2565
かけこむ,2563
でかせぎ,2563
ものくろ,2560
うたえる,2560
まっちゃ,2558
きえさる,2557
げれんで,2556
しまじま,2555
そうぐう,2555
ざっきん,2553
はるさき,2553
かみつく,2552
ぐんこく,2552
からくり,2551
ちらほら,2550
きんしん,2549
こっこく,2548
みうごき,2547
のすえに,2546
わいわい,2546
うぇいぶ,2545
ねつぞう,2545
そりゃあ,2544
へいほう,2544
げきつう,2541
めいしん,2538
へいけい,2537
まばたく,2537
じびょう,2537
はりきる,2537
じゅくご,2537
おーぶん,2534
らくよう,2532
からっぽ,2531
ばっすい,2531
またもや,2531
ことさら,2528
さがせる,2527
すいさい,2527
ふらふら,2527
ほんぽう,2527
はりだす,2525
こっとん,2525
せいろん,2522
たんらく,2521
へいてん,2521
うちけす,2520
おいおい,2520
めんめん,2517
ひときわ,2516
そうけん,2515
たびさき,2514
ばんざい,2514
ぜっぴん,2513
くしゃみ,2513
いっしん,2510
けっそく,2510
えんとう,2509
しんきょ,2508
すいせい,2508
ふんとう,2507
すくえあ,2506
おちこち,2505
こうそつ,2505
のこぎり,2504
おりがみ,2504
どんよく,2502
いまにも,2501
ぱれーど,2501
わりあて,2501
くさのね,2499
ねらえる,2498
かくのう,2495
しんぷく,2494
にちがく,2494
りもーと,2494
わるもの,2493
しょない,2492
いっしつ,2490
じょうり,2490
よみこみ,2490
だしする,2488
かんがい,2487
じっそく,2486
じゃあく,2485
とりさる,2482
せんのう,2481
あさがお,2480
とうとぶ,2479
じはんき,2478
うわむき,2478
くっする,2475
しんのう,2474
はくする,2474
そうせい,2472
はんでぃ,2472
おきづき,2471
たいぼう,2471
やきそば,2470
ひじゅん,2469
きしゅう,2469
きよらか,2468
ぐんぜい,2468
ついとう,2468
しゃふう,2467
いじわる,2466
たんぱつ,2466
だいじゃ,2464
わーかー,2463
こいする,2461
だはする,2461
によらず,2461
だんがん,2458
ぶんしん,2457
にわとり,2454
じゅんど,2453
すっぱい,2453
むかつく,2452
そうぜい,2451
れいぞう,2450
いんすう,2449
かおする,2449
むさぼる,2449
みはらし,2448
こうはく,2447
せいこつ,2445
りゅうち,2445
ひきあい,2443
しきょく,2441
でっさん,2441
りにょう,2440
えんばん,2439
でんたく,2438
なじめる,2438
あしすと,2434
めっしつ,2434
ふういん,2433
ひとたび,2433
をかねて,2431
ほこれる,2431
ないじゅ,2427
みおくり,2427
つかわす,2426
あしこし,2420
そうなん,2420
めらにん,2420
ろんずる,2419
とらんく,2417
だんごう,2416
さんかん,2416
がんぺき,2413
そうする,2411
はりがみ,2411
うちかつ,2410
ついほう,2410
どうすう,2410
おさそい,2409
でんごん,2409
ようれい,2408
ろっこつ,2408
とうぞく,2408
がったい,2407
がくがい,2406
さんだる,2406
もちあじ,2404
なんもん,2402
ののしる,2402
からかう,2401
さいらい,2401
いれぶん,2400
こうねん,2399
なだらか,2397
ながいき,2397
せんかい,2397
ひとえに,2396
なついん,2394
はぐれる,2394
ぺーすと,2394
いえろー,2393
せんねん,2390
ずるずる,2389
ほうげき,2389
のりつぐ,2388
はごたえ,2385
ぐんぐん,2384
こらえる,2382
つかのま,2382
ざいもく,2377
ぜっする,2377
でんぽう,2377
こすもす,2376
そのうえ,2376
たろっと,2376
とうぼう,2376
おしつけ,2375
あらーむ,2373
ぴすとん,2373
くいっく,2372
きんせつ,2372
ぺぷちど,2371
けんじゃ,2368
はんかん,2365
えいねん,2364
ぶんこう,2361
あそびば,2360
ぼーっと,2359
ないろん,2359
すいろん,2358
さいほう,2357
なんこう,2357
ぴかぴか,2357
こうでん,2356
ぱすする,2356
ばいしん,2355
おとろえ,2352
かしぬし,2352
さんせん,2352
みくだす,2351
ざいばつ,2350
てんびん,2350
べんえき,2349
げんぞう,2349
ぼーだー,2348
たいえき,2347
じゅれい,2345
けんせい,2344
おきざり,2343
ほうぼく,2341
ごくごく,2339
れつあく,2339
せんびき,2337
やくそう,2337
せっせと,2335
ぼうらく,2335
こうばん,2334
ぷろぺら,2334
おしいれ,2333
じしゅく,2333
こうしょ,2332
たんぽぽ,2330
はんぐる,2329
ろんがい,2329
ぜんかく,2329
すいあつ,2328
はっかく,2327
めいげん,2327
あっかん,2325
じょうぎ,2325
なんだい,2325
れんそう,2324
ひとあじ,2322
やさしく,2322
かいどく,2320
ふるーと,2320
すかさず,2319
にげこむ,2318
むじょう,2316
はやおき,2316
ばんにん,2315
ようゆう,2315
えんしん,2314
ねっする,2313
じゅんし,2312
ふくせん,2312
にかわり,2311
みきさー,2311
さいなん,2310
かったー,2309
へいごう,2308
ほこらし,2306
しっそう,2306
かたしき,2300
さぷらい,2295
うぇっと,2294
そむける,2293
きりゅう,2292
せんぱん,2292
はっぽう,2292
くらもと,2291
せれくと,2289
えんどう,2288
しんるい,2288
せいせん,2288
つるつる,2287
けっせつ,2286
あとおし,2283
いけにえ,2283
あいはん,2282
はぶける,2281
まえおき,2281
てんてん,2281
ようふう,2280
ぱーそん,2279
ぼくめつ,2279
せんまん,2277
ねんえき,2277
ていそく,2276
すいとる,2275
だんとつ,2275
さんれつ,2274
しりゅう,2273
みきわめ,2273
ためいけ,2272
しぎょう,2272
かみだな,2271
ぎょそん,2271
ごうはん,2271
ぼやける,2271
しゃがむ,2270
きまぐれ,2269
しゃそう,2267
くだける,2266
さっしん,2266
わいせつ,2265
ぎきょく,2260
ざんがく,2260
たいねつ,2259
へるしー,2259
さくさく,2258
しょけい,2258
こんぱす,2256
ひともじ,2256
ほんのり,2256
ひながた,2255
しようが,2254
そつろん,2254
かきゅう,2254
おおしま,2254
ほどなく,2253
しゅわん,2253
しりある,2252
いやほん,2251
ふれんち,2250
さらきん,2249
のみみず,2249
てっぺん,2248
うるおう,2247
ふらつく,2246
もくろみ,2246
まずまず,2245
くちぐせ,2245
せいえき,2245
がんぜん,2243
あわれむ,2242
とうする,2242
しんずい,2241
みんよう,2241
れしーと,2240
ひにひに,2239
りっこく,2236
がくめん,2235
はばたく,2234
できだか,2234
しょくみ,2234
こうてん,2234
いんちき,2233
ごうかん,2232
くうせき,2229
そこねる,2229
びっしり,2229
ぶらんく,2229
おうじょ,2227
ぶれんど,2227
そんとく,2226
ぺいんと,2226
つうずる,2224
たんぴん,2224
いっそく,2224
そくばく,2223
きゅうご,2222
ふやせる,2220
しきかく,2219
つじつま,2219
どっぷり,2219
ろうねん,2219
げきどう,2218
つうかん,2218
ゆうかん,2218
せいとん,2216
しなぷす,2216
からあげ,2214
きがかり,2213
じつぞん,2213
てさぐり,2213
はいぜつ,2212
さくづけ,2211
ぺんぎん,2211
にょじつ,2210
ぷろっと,2209
むくいる,2209
めぐらす,2209
やきとり,2207
くさかり,2206
そうあん,2206
まーじん,2206
ひびわれ,2205
ぷらいむ,2205
すまない,2204
だんやく,2204
じゅうこ,2203
ていせつ,2203
ほねぐみ,2201
ていたく,2200
どんぞこ,2200
めんしん,2200
こわばる,2196
しそうか,2196
つれだす,2196
えんすい,2195
かいがら,2195
ひもとく,2194
わいるど,2192
ぎっしり,2191
さませる,2190
だいぶつ,2189
すえおき,2189
はりがね,2188
やくがい,2186
あしらう,2185
いいあう,2185
すなっく,2182
とびこみ,2182
あぱれる,2181
くじける,2179
およげる,2178
みごたえ,2177
まうんと,2177
げきせん,2175
りちうむ,2175
しかばね,2175
たねまき,2174
ようにん,2174
すわれる,2173
ねんがく,2173
ねんげん,2172
あとあじ,2171
かいあく,2170
すうこう,2168
すりっぱ,2168
ふいっち,2167
あさばん,2167
あざむく,2166
ばるーん,2166
おおかた,2166
ころにー,2165
うちきり,2164
ばったり,2164
ぶっさん,2164
わきやく,2164
けいせき,2163
なんごく,2163
ばたばた,2163
ぐんじゅ,2162
すらいす,2161
どうてい,2161
はいはい,2158
おあしす,2157
しゅくぎ,2157
ちぢまる,2157
とつげき,2157
おくそく,2156
せんどう,2156
ほうにち,2156
りがくぶ,2153
ひきょう,2153
せいもん,2153
すいしゃ,2153
いろどり,2152
かたりて,2152
にっける,2151
やどぬし,2151
はめこむ,2150
ひんかく,2150
がれーじ,2149
さんしゅ,2149
りぴーと,2149
こねくた,2146
きんぼう,2145
へいかい,2144
ぼうめい,2144
やくよう,2143
ぷっしゅ,2142
りゅっく,2140
すくえる,2139
うわつら,2138
はくさい,2137
さしとめ,2136
めいさん,2135
まんだら,2135
かろやか,2134
なまいき,2133
さくいん,2132
なんすい,2131
がくめい,2129
はいでん,2129
ほのぼの,2129
ていへん,2127
とびちる,2127
じついん,2125
こんばん,2125
くちかず,2125
がっさん,2124
おっくう,2123
あらがう,2120
ふさがる,2120
せわにん,2119
おんかい,2118
ようへい,2116
さんなん,2115
へいせつ,2114
ふんじん,2114
かくげん,2113
すかうと,2111
いえいえ,2109
くろっく,2108
ひくめる,2108
そんらく,2107
つりばし,2106
かいつけ,2105
じっしゃ,2102
ほりでー,2101
ねじれる,2100
しっきん,2100
しつぼう,2099
まっこう,2099
はばかる,2096
そっきん,2095
うろうろ,2094
おんせつ,2094
くんれい,2093
なまける,2093
ぎんいろ,2092
すまいる,2092
ぱらぱら,2092
ねがえり,2090
ぞうふく,2090
とうみん,2089
あみだす,2088
がっちり,2088
とりがー,2088
はなして,2088
よしあし,2088
しゃたく,2087
ていしゅ,2086
びょうぶ,2086
すろーぷ,2083
おんぞん,2081
いんせき,2080
えいのう,2079
てっそく,2078
かせっと,2076
きまずい,2076
ほすぴす,2076
かくせる,2075
ごんげん,2075
しゅげん,2075
まんざい,2075
れんかん,2075
あわさる,2073
さんいん,2073
しんあん,2072
たいまん,2070
ぬきだす,2070
ばしょう,2070
そうざん,2068
ふりょく,2067
かっかい,2066
かんもん,2066
まぎれる,2065
そろばん,2064
もちよる,2063
むじゃき,2062
けがする,2062
さんじょ,2060
せきぶん,2060
いらだち,2059
そうろん,2058
たりとも,2058
ふきぬけ,2058
あれだけ,2057
でまんど,2057
じょきん,2056
つみこむ,2056
すこぶる,2055
かんぶん,2053
えんだい,2053
いっとう,2053
はやまる,2052
ぺれっと,2052
つきすう,2051
もちいえ,2051
にわかに,2050
うるおす,2049
れんぱつ,2049
すっぽり,2048
いいはる,2047
ふうかく,2046
じゅわき,2045
とっこう,2045
ごーすと,2043
でんてつ,2043
ぞうとう,2041
ひえこむ,2039
じゃーじ,2038
じょれつ,2037
そうぜつ,2037
